# CSP Optical + NIR data for SN2005hc
# Timestamp:  2011-10-25 15:53:05
# zcmb = 0.044983	  RA = 01:56:47.95	 DEC = -00:12:49.40
#  All magnitudes in the CSP natural system.  99.9 means 'blank'
#       MJD	     u	  +/-	     B	  +/-	     V	  +/-	     g	  +/-	     r	  +/-	     i	  +/-	     Y	  +/-	     J	  +/-	     H	  +/-
53682.22921	99.900	99.900	18.378	0.045	17.916	0.016	18.078	0.029	17.872	0.019	18.662	0.089	99.900	99.900	99.900	99.900	99.900	99.900
53684.18272	19.608	0.044	18.543	0.012	18.003	0.011	18.272	0.012	17.975	0.011	18.750	0.017	99.900	99.900	99.900	99.900	99.900	99.900
53685.19595	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	18.392	0.049	19.072	0.153	18.480	0.189
53687.18621	20.172	0.110	18.858	0.020	18.160	0.013	18.541	0.020	18.044	0.015	18.727	0.025	99.900	99.900	99.900	99.900	99.900	99.900
53690.20380	20.227	0.221	19.156	0.041	18.370	0.021	18.846	0.025	18.075	0.015	18.662	0.021	99.900	99.900	99.900	99.900	99.900	99.900
53692.13786	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	18.177	0.044	18.957	0.159	18.389	0.210
53695.24110	99.900	99.900	19.568	0.030	18.641	0.015	19.186	0.018	18.220	0.011	18.619	0.015	99.900	99.900	99.900	99.900	99.900	99.900
53696.19674	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	18.057	0.038	18.879	0.119	18.056	0.142
53699.13625	99.900	99.900	19.908	0.021	18.875	0.015	19.548	0.013	18.371	0.010	18.566	0.019	99.900	99.900	99.900	99.900	99.900	99.900
53703.17432	99.900	99.900	20.187	0.026	19.127	0.016	19.808	0.016	18.620	0.012	18.750	0.018	99.900	99.900	99.900	99.900	99.900	99.900
53704.10644	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	17.809	0.035	18.514	0.139	99.900	99.900
53710.14365	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	18.158	0.071	19.096	0.209	99.900	99.900
53713.03435	99.900	99.900	20.468	0.047	19.575	0.022	20.182	0.025	19.115	0.014	19.343	0.024	99.900	99.900	99.900	99.900	99.900	99.900
53722.12309	99.900	99.900	20.637	0.060	19.791	0.030	99.900	99.900	99.900	99.900	19.650	0.031	99.900	99.900	99.900	99.900	99.900	99.900
53726.11581	99.900	99.900	20.681	0.039	19.876	0.023	99.900	99.900	99.900	99.900	19.939	0.034	99.900	99.900	99.900	99.900	99.900	99.900
53730.13913	99.900	99.900	20.745	0.042	20.010	0.023	20.374	0.026	19.582	0.019	19.994	0.040	99.900	99.900	99.900	99.900	99.900	99.900
53737.07252	99.900	99.900	20.904	0.037	20.126	0.029	20.549	0.026	19.819	0.019	20.319	0.045	99.900	99.900	99.900	99.900	99.900	99.900
53739.11188	99.900	99.900	20.857	0.044	20.186	0.031	20.555	0.028	19.859	0.020	20.296	0.057	99.900	99.900	99.900	99.900	99.900	99.900
53740.09823	99.900	99.900	20.977	0.055	20.127	0.034	20.553	0.026	19.835	0.025	20.377	0.052	99.900	99.900	99.900	99.900	99.900	99.900
53746.07410	99.900	99.900	21.151	0.179	20.296	0.065	20.590	0.060	19.988	0.032	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900
53751.10286	99.900	99.900	21.119	0.219	20.432	0.098	20.781	0.159	20.231	0.086	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900
53755.09073	99.900	99.900	99.900	99.900	20.515	0.063	20.680	0.037	20.295	0.030	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900
