# CSP Optical + NIR data for SN2006mr
# Timestamp:  2011-10-25 15:53:09
# zcmb = 0.005508	  RA = 03:22:43.03	 DEC = -37:12:29.16
#  All magnitudes in the CSP natural system.  99.9 means 'blank'
#       MJD	     u	  +/-	     B	  +/-	     V	  +/-	     g	  +/-	     r	  +/-	     i	  +/-	     Y	  +/-	     J	  +/-	     H	  +/-
54100.13156	19.764	0.114	18.436	0.040	17.593	0.033	17.923	0.013	17.760	0.021	17.242	0.014	99.900	99.900	99.900	99.900	99.900	99.900
54103.20149	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	16.915	0.024	99.900	99.900	17.578	0.115
54104.21454	99.900	99.900	18.452	0.033	17.716	0.020	18.066	0.018	17.987	0.024	17.355	0.022	99.900	99.900	99.900	99.900	99.900	99.900
54106.14052	99.900	99.900	18.581	0.030	17.804	0.022	18.110	0.016	18.118	0.024	17.429	0.021	99.900	99.900	99.900	99.900	99.900	99.900
54107.09934	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	17.098	0.031	99.900	99.900	17.704	0.123
54108.14292	99.900	99.900	18.640	0.065	17.886	0.051	18.221	0.026	18.182	0.037	17.497	0.035	99.900	99.900	99.900	99.900	99.900	99.900
54109.16610	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	17.093	0.031	99.900	99.900	99.900	99.900
54110.08657	99.900	99.900	18.715	0.080	18.035	0.063	18.247	0.029	18.316	0.062	17.556	0.033	99.900	99.900	99.900	99.900	99.900	99.900
54111.20580	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	17.261	0.030	99.900	99.900	18.141	0.271
54114.16843	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	17.312	0.057	99.900	99.900	99.900	99.900
54118.16719	99.900	99.900	18.816	0.039	18.280	0.032	18.547	0.025	18.923	0.063	17.722	0.037	99.900	99.900	99.900	99.900	99.900	99.900
54120.10616	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	18.624	0.379
54123.11705	99.900	99.900	19.089	0.048	18.481	0.058	18.664	0.027	18.919	0.055	17.878	0.038	99.900	99.900	99.900	99.900	99.900	99.900
54127.17801	99.900	99.900	19.204	0.045	18.705	0.057	18.870	0.033	19.125	0.083	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900
54128.09281	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	18.152	0.023	99.900	99.900	18.895	0.095
54130.05575	99.900	99.900	19.485	0.178	18.852	0.060	18.938	0.033	19.418	0.084	18.109	0.039	99.900	99.900	99.900	99.900	99.900	99.900
54133.09138	99.900	99.900	19.373	0.067	18.913	0.068	18.936	0.035	19.637	0.095	18.187	0.039	99.900	99.900	99.900	99.900	99.900	99.900
54136.11660	99.900	99.900	19.126	0.066	18.945	0.056	19.101	0.034	19.566	0.079	18.258	0.044	99.900	99.900	99.900	99.900	99.900	99.900
54137.07008	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	99.900	18.489	0.029	20.370	0.129	19.168	0.144
54143.05057	99.900	99.900	19.663	0.102	19.221	0.131	19.448	0.065	19.952	0.114	18.493	0.058	99.900	99.900	99.900	99.900	99.900	99.900
54147.05626	99.900	99.900	19.915	0.084	19.424	0.087	19.749	0.069	20.198	0.127	18.731	0.061	99.900	99.900	99.900	99.900	99.900	99.900
