"name"	"SN1999by"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2004ApJ...613.1120G'>2004ApJ...613.1120G</a>"	"alias"	"2"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"P.M.Garnavich et al., 2001, astro-ph/0105490"	"alias"	"6"
"source"	"name"	"I.Toth, R.Szabo, 2000, A&A, 361, 63"	"alias"	"7"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"8"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07100/07156.html#Item1'>IAUC 7156</a>"	"alias"	"9"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"10"
"aliases"	"SN1999by"
"claimedtype"	"Ia-pec"
"discoverday"	"8"
"discoverer"	"Ron Arbour,"
"discovermonth"	"5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.17"	"band"	"I"	"abmag"	"13.40"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51304.22"	"band"	"I"	"instrument"	"kait2"	"abmag"	"13.33800"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51304.22"	"band"	"R"	"instrument"	"kait2"	"abmag"	"13.43100"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51304.22"	"band"	"V"	"instrument"	"kait2"	"abmag"	"13.61400"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51304.22"	"band"	"B"	"instrument"	"kait2"	"abmag"	"13.87500"	"aberr"	"0.02000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51304.47"	"band"	"C"	"abmag"	"13.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.47"	"band"	"C"	"abmag"	"13.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.5"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.5"	"band"	"C"	"abmag"	"13.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.5"	"band"	"C"	"abmag"	"13.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.82"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.92"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.96"	"band"	"C"	"abmag"	"13.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.97"	"band"	"C"	"abmag"	"13.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51304.98"	"band"	"V"	"abmag"	"13.56"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.04"	"band"	"B"	"abmag"	"13.83"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.04"	"band"	"I"	"abmag"	"13.27"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.04"	"band"	"V"	"abmag"	"13.52"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.18"	"band"	"U"	"abmag"	"13.89"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51305.18"	"band"	"B"	"abmag"	"13.81"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51305.18"	"band"	"V"	"abmag"	"13.49"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51305.18"	"band"	"R"	"abmag"	"13.33"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51305.18"	"band"	"I"	"abmag"	"13.26"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51305.20"	"band"	"I"	"instrument"	"kait2"	"abmag"	"13.21400"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51305.20"	"band"	"R"	"instrument"	"kait2"	"abmag"	"13.30900"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51305.20"	"band"	"V"	"instrument"	"kait2"	"abmag"	"13.49100"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51305.20"	"band"	"B"	"instrument"	"kait2"	"abmag"	"13.77200"	"aberr"	"0.02200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51305.29"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.44"	"band"	"C"	"abmag"	"13.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.47"	"band"	"C"	"abmag"	"13.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.57"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.6"	"band"	"C"	"abmag"	"13.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.86"	"band"	"C"	"abmag"	"13.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.87"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.87"	"band"	"V"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51305.93"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.17"	"band"	"U"	"abmag"	"13.84"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51306.17"	"band"	"B"	"abmag"	"13.74"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51306.17"	"band"	"V"	"abmag"	"13.37"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51306.17"	"band"	"R"	"abmag"	"13.20"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51306.17"	"band"	"I"	"abmag"	"13.14"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51306.19"	"band"	"I"	"instrument"	"kait2"	"abmag"	"13.10700"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51306.19"	"band"	"R"	"instrument"	"kait2"	"abmag"	"13.15700"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51306.19"	"band"	"V"	"instrument"	"kait2"	"abmag"	"13.36000"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51306.19"	"band"	"B"	"instrument"	"kait2"	"abmag"	"13.69800"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51306.48"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.5"	"band"	"C"	"abmag"	"13.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.64"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.88"	"band"	"C"	"abmag"	"13.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.89"	"band"	"C"	"abmag"	"13.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.92"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.93"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51306.94"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51307.01"	"band"	"C"	"abmag"	"13.34"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51307.14"	"band"	"U"	"abmag"	"13.82"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51307.14"	"band"	"B"	"abmag"	"13.67"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51307.14"	"band"	"V"	"abmag"	"13.27"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51307.14"	"band"	"R"	"abmag"	"13.09"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51307.14"	"band"	"I"	"abmag"	"13.05"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51307.14"	"band"	"R"	"abmag"	"13.1"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51307.19"	"band"	"I"	"instrument"	"kait2"	"abmag"	"13.02900"	"aberr"	"0.01500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51307.19"	"band"	"R"	"instrument"	"kait2"	"abmag"	"13.06300"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51307.19"	"band"	"V"	"instrument"	"kait2"	"abmag"	"13.28900"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51307.19"	"band"	"B"	"instrument"	"kait2"	"abmag"	"13.65300"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51307.33"	"band"	"C"	"abmag"	"13.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51307.75"	"band"	"C"	"abmag"	"13.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51307.88"	"band"	"C"	"abmag"	"13.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51307.9"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51307.92"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.13"	"band"	"U"	"abmag"	"13.84"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51308.13"	"band"	"B"	"abmag"	"13.66"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51308.13"	"band"	"V"	"abmag"	"13.21"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51308.13"	"band"	"R"	"abmag"	"13.02"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51308.13"	"band"	"I"	"abmag"	"12.99"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51308.20"	"band"	"I"	"instrument"	"kait2"	"abmag"	"12.94700"	"aberr"	"0.01300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51308.20"	"band"	"R"	"instrument"	"kait2"	"abmag"	"12.97800"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51308.20"	"band"	"V"	"instrument"	"kait2"	"abmag"	"13.20300"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51308.20"	"band"	"B"	"instrument"	"kait2"	"abmag"	"13.60200"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51308.29"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.46"	"band"	"C"	"abmag"	"12.96"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.8"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.87"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.89"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.9"	"band"	"C"	"abmag"	"13"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.9"	"band"	"C"	"abmag"	"13.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.94"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51308.98"	"band"	"C"	"abmag"	"13.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.04"	"band"	"C"	"abmag"	"13.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.13"	"band"	"U"	"abmag"	"13.89"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51309.13"	"band"	"B"	"abmag"	"13.68"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51309.13"	"band"	"V"	"abmag"	"13.17"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51309.13"	"band"	"R"	"abmag"	"12.97"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51309.13"	"band"	"I"	"abmag"	"12.94"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51309.13"	"band"	"U"	"abmag"	"13.9"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51309.19"	"band"	"I"	"instrument"	"kait2"	"abmag"	"12.89900"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51309.19"	"band"	"R"	"instrument"	"kait2"	"abmag"	"12.91000"	"aberr"	"0.01200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51309.19"	"band"	"V"	"instrument"	"kait2"	"abmag"	"13.15500"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51309.19"	"band"	"B"	"instrument"	"kait2"	"abmag"	"13.60600"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51309.19"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.4"	"band"	"C"	"abmag"	"13.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.49"	"band"	"C"	"abmag"	"13.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.87"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.89"	"band"	"C"	"abmag"	"13.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.89"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.9"	"band"	"C"	"abmag"	"12.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.91"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51309.92"	"band"	"C"	"abmag"	"13"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51310.19"	"band"	"I"	"instrument"	"kait2"	"abmag"	"12.88900"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51310.19"	"band"	"R"	"instrument"	"kait2"	"abmag"	"12.91200"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51310.19"	"band"	"V"	"instrument"	"kait2"	"abmag"	"13.13500"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51310.19"	"band"	"B"	"instrument"	"kait2"	"abmag"	"13.65500"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51310.23"	"band"	"U"	"abmag"	"13.99"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51310.23"	"band"	"B"	"abmag"	"13.72"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51310.23"	"band"	"V"	"abmag"	"13.14"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51310.23"	"band"	"R"	"abmag"	"12.94"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51310.23"	"band"	"I"	"abmag"	"12.91"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51310.43"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51310.5"	"band"	"C"	"abmag"	"12.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51310.53"	"band"	"C"	"abmag"	"12.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51310.89"	"band"	"C"	"abmag"	"13.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51310.89"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51310.97"	"band"	"C"	"abmag"	"13.3"	"source"	"4,5"
