"name"	"SN2008ax"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2014ApJS..213...19B'>Bianco et al. 2014</a>"	"alias"	"1"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"2"	"secondary"	"1"
"source"	"name"	"Pastorello et al., 2011, MNRAS, 389, 955, table 2; from VizieR On-line Data Catalog."	"alias"	"3"
"source"	"name"	"Pastorello et al., 2011, MNRAS, 389, 955, table 1; from VizieR On-line Data Catalog."	"alias"	"4"
"source"	"name"	"D.Yu.Tsvetkov, I.M.Volkov, P.V.Baklanov, S.I.Blinnikov, O.Tuchin, 2009, Peremennye Zvezdy (Variable Stars), 29, No. 2"	"alias"	"5"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"6"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/cbet/001200/CBET001280.txt'>CBET 1280</a>"	"alias"	"7"
"source"	"name"	"Stan Howerton"	"alias"	"8"
"source"	"name"	"L. Franco"	"alias"	"9"
"source"	"name"	"MSe"	"alias"	"10"
"source"	"name"	"LLA"	"alias"	"11"
"source"	"name"	"Nic"	"alias"	"12"
"source"	"name"	"Stan Howerton</div> <div></div> <div>No luc="	"alias"	"13"
"source"	"name"	"RNa"	"alias"	"14"
"source"	"name"	"RomasEugene"	"alias"	"15"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"16"
"aliases"	"SN2008ax,CSS080403:123041+413816"
"photometry"	"timeunit"	"MJD"	"time"	"54635.856"	"band"	"CR"	"abmag"	"15.9"	"source"	"11,6"
"photometry"	"timeunit"	"MJD"	"time"	"54639.91"	"band"	"CR"	"abmag"	"15.5"	"source"	"12,6"
"photometry"	"timeunit"	"MJD"	"time"	"54646.887"	"band"	"CR"	"abmag"	"15.6"	"source"	"12,6"
"photometry"	"timeunit"	"MJD"	"time"	"54655.862"	"band"	"CR"	"abmag"	"15.5"	"source"	"12,6"
"photometry"	"timeunit"	"MJD"	"time"	"54529.17"	"band"	"r_SDSS"	"abmag"	"16.21"	"aberr"	"0.188"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.18"	"band"	"r_SDSS"	"abmag"	"16.22"	"aberr"	"0.2"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.19"	"band"	"r_SDSS"	"abmag"	"16.192"	"aberr"	"0.195"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.62"	"band"	"r_SDSS"	"abmag"	"16.285"	"aberr"	"0.127"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.62"	"band"	"r_SDSS"	"abmag"	"16.272"	"aberr"	"0.09"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.63"	"band"	"r_SDSS"	"abmag"	"16.277"	"aberr"	"0.127"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.63"	"band"	"r_SDSS"	"abmag"	"16.282"	"aberr"	"0.109"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.64"	"band"	"r_SDSS"	"abmag"	"16.271"	"aberr"	"0.078"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.65"	"band"	"r_SDSS"	"abmag"	"16.259"	"aberr"	"0.088"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.65"	"band"	"r_SDSS"	"abmag"	"16.261"	"aberr"	"0.145"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.65"	"band"	"r_SDSS"	"abmag"	"16.264"	"aberr"	"0.11"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.66"	"band"	"r_SDSS"	"abmag"	"16.255"	"aberr"	"0.079"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.68"	"band"	"r_SDSS"	"abmag"	"16.252"	"aberr"	"0.108"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.75"	"band"	"r_SDSS"	"abmag"	"16.249"	"aberr"	"0.104"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.75"	"band"	"r_SDSS"	"abmag"	"16.239"	"aberr"	"0.084"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54529.79"	"band"	"r_SDSS"	"abmag"	"16.229"	"aberr"	"0.141"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54530.2"	"band"	"g_SDSS"	"abmag"	"16.756"	"aberr"	"0.053"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.2"	"band"	"i_SDSS"	"abmag"	"16.194"	"aberr"	"0.055"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.2"	"band"	"r_SDSS"	"abmag"	"15.99"	"aberr"	"0.039"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.2"	"band"	"z_SDSS"	"abmag"	"16.127"	"aberr"	"0.133"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.29"	"band"	"g_SDSS"	"abmag"	"16.802"	"aberr"	"0.089"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.29"	"band"	"i_SDSS"	"abmag"	"16.185"	"aberr"	"0.038"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.29"	"band"	"r_SDSS"	"abmag"	"16.034"	"aberr"	"0.076"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.29"	"band"	"z_SDSS"	"abmag"	"16.093"	"aberr"	"0.031"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.4"	"band"	"g_SDSS"	"abmag"	"16.765"	"aberr"	"0.076"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.4"	"band"	"i_SDSS"	"abmag"	"16.184"	"aberr"	"0.117"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54530.4"	"band"	"r_SDSS"	"abmag"	"16.037"	"aberr"	"0.055"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.08"	"band"	"B"	"abmag"	"17.323"	"aberr"	"0.21"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.08"	"band"	"i_SDSS"	"abmag"	"15.867"	"aberr"	"0.055"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.08"	"band"	"r_SDSS"	"abmag"	"15.826"	"aberr"	"0.056"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.08"	"band"	"V"	"abmag"	"16.29"	"aberr"	"0.067"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.2"	"band"	"g_SDSS"	"abmag"	"16.615"	"aberr"	"0.03"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.2"	"band"	"i_SDSS"	"abmag"	"15.946"	"aberr"	"0.085"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.2"	"band"	"r_SDSS"	"abmag"	"15.792"	"aberr"	"0.05"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.2"	"band"	"z_SDSS"	"abmag"	"15.884"	"aberr"	"0.056"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.29"	"band"	"g_SDSS"	"abmag"	"16.657"	"aberr"	"0.139"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.29"	"band"	"i_SDSS"	"abmag"	"15.997"	"aberr"	"0.126"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.29"	"band"	"r_SDSS"	"abmag"	"15.781"	"aberr"	"0.048"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.29"	"band"	"z_SDSS"	"abmag"	"15.837"	"aberr"	"0.087"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.37"	"band"	"g_SDSS"	"abmag"	"16.634"	"aberr"	"0.098"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.37"	"band"	"i_SDSS"	"abmag"	"15.95"	"aberr"	"0.065"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.37"	"band"	"r_SDSS"	"abmag"	"15.806"	"aberr"	"0.103"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.37"	"band"	"z_SDSS"	"abmag"	"15.874"	"aberr"	"0.118"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.46"	"band"	"g_SDSS"	"abmag"	"16.614"	"aberr"	"0.033"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.46"	"band"	"i_SDSS"	"abmag"	"16.006"	"aberr"	"0.105"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.46"	"band"	"r_SDSS"	"abmag"	"15.785"	"aberr"	"0.039"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.46"	"band"	"z_SDSS"	"abmag"	"15.817"	"aberr"	"0.026"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54531.53"	"band"	"r_SDSS"	"abmag"	"15.795"	"aberr"	"0.167"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54531.54"	"band"	"g_SDSS"	"abmag"	"16.587"	"aberr"	"0.06"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54532.01"	"band"	"B"	"abmag"	"17.25"	"aberr"	"0.08"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54532.01"	"band"	"I"	"abmag"	"15.09"	"aberr"	"0.04"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54532.01"	"band"	"R"	"abmag"	"15.35"	"aberr"	"0.04"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54532.01"	"band"	"V"	"abmag"	"15.92"	"aberr"	"0.03"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54532.05"	"band"	"B"	"abmag"	"17.021"	"aberr"	"0.032"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54532.05"	"band"	"i_SDSS"	"abmag"	"15.576"	"aberr"	"0.027"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54532.05"	"band"	"r_SDSS"	"abmag"	"15.509"	"aberr"	"0.024"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54532.05"	"band"	"V"	"abmag"	"15.952"	"aberr"	"0.042"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54532.53"	"band"	"g_SDSS"	"abmag"	"16.277"	"aberr"	"0.102"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54532.53"	"band"	"r_SDSS"	"abmag"	"15.395"	"aberr"	"0.129"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54532.91"	"band"	"V"	"abmag"	"15.562"	"aberr"	"0.031"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54533.03"	"band"	"B"	"abmag"	"16.548"	"aberr"	"0.029"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.03"	"band"	"i_SDSS"	"abmag"	"15.258"	"aberr"	"0.017"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.03"	"band"	"r_SDSS"	"abmag"	"15.233"	"aberr"	"0.019"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.03"	"band"	"u_SDSS"	"abmag"	"17.794"	"aberr"	"0.069"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.03"	"band"	"V"	"abmag"	"15.528"	"aberr"	"0.014"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.19"	"band"	"g_SDSS"	"abmag"	"15.992"	"aberr"	"0.072"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.19"	"band"	"i_SDSS"	"abmag"	"15.377"	"aberr"	"0.099"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.19"	"band"	"r_SDSS"	"abmag"	"15.265"	"aberr"	"0.109"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.28"	"band"	"g_SDSS"	"abmag"	"16.004"	"aberr"	"0.053"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.28"	"band"	"i_SDSS"	"abmag"	"15.359"	"aberr"	"0.104"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.28"	"band"	"r_SDSS"	"abmag"	"15.206"	"aberr"	"0.085"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.28"	"band"	"z_SDSS"	"abmag"	"15.19"	"aberr"	"0.085"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.36"	"band"	"g_SDSS"	"abmag"	"16.012"	"aberr"	"0.079"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54533.54"	"band"	"r_SDSS"	"abmag"	"15.172"	"aberr"	"0.135"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54534.07"	"band"	"B"	"abmag"	"16.082"	"aberr"	"0.017"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54534.07"	"band"	"i_SDSS"	"abmag"	"15.012"	"aberr"	"0.011"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54534.07"	"band"	"r_SDSS"	"abmag"	"14.974"	"aberr"	"0.012"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54534.07"	"band"	"u_SDSS"	"abmag"	"17.226"	"aberr"	"0.04"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54534.07"	"band"	"V"	"abmag"	"15.27"	"aberr"	"0.011"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.1"	"band"	"B"	"abmag"	"15.766"	"aberr"	"0.018"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.1"	"band"	"i_SDSS"	"abmag"	"14.771"	"aberr"	"0.009"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.1"	"band"	"r_SDSS"	"abmag"	"14.778"	"aberr"	"0.012"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.1"	"band"	"u_SDSS"	"abmag"	"16.746"	"aberr"	"0.035"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.1"	"band"	"V"	"abmag"	"14.983"	"aberr"	"0.012"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.55"	"band"	"r_SDSS"	"abmag"	"14.751"	"aberr"	"0.083"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54535.56"	"band"	"r_SDSS"	"abmag"	"14.747"	"aberr"	"0.109"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54535.99"	"band"	"B"	"abmag"	"15.545"	"aberr"	"0.021"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.99"	"band"	"i_SDSS"	"abmag"	"14.624"	"aberr"	"0.014"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.99"	"band"	"r_SDSS"	"abmag"	"14.654"	"aberr"	"0.016"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.99"	"band"	"u_SDSS"	"abmag"	"16.435"	"aberr"	"0.036"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54535.99"	"band"	"V"	"abmag"	"14.819"	"aberr"	"0.013"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.18"	"band"	"g_SDSS"	"abmag"	"15.236"	"aberr"	"0.043"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.18"	"band"	"i_SDSS"	"abmag"	"14.678"	"aberr"	"0.087"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.18"	"band"	"r_SDSS"	"abmag"	"14.745"	"aberr"	"0.227"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.18"	"band"	"z_SDSS"	"abmag"	"14.451"	"aberr"	"0.08"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.71"	"band"	"r_SDSS"	"abmag"	"14.535"	"aberr"	"0.099"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54536.71"	"band"	"r_SDSS"	"abmag"	"14.536"	"aberr"	"0.114"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54536.97"	"band"	"B"	"abmag"	"15.264"	"aberr"	"0.014"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.97"	"band"	"i_SDSS"	"abmag"	"14.461"	"aberr"	"0.013"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.97"	"band"	"r_SDSS"	"abmag"	"14.416"	"aberr"	"0.013"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.97"	"band"	"u_SDSS"	"abmag"	"16.002"	"aberr"	"0.034"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54536.97"	"band"	"V"	"abmag"	"14.592"	"aberr"	"0.011"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54537.09"	"band"	"B"	"abmag"	"15.22"	"aberr"	"0.02"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54537.09"	"band"	"I"	"abmag"	"13.84"	"aberr"	"0.04"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54537.09"	"band"	"R"	"abmag"	"14.19"	"aberr"	"0.03"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54537.09"	"band"	"V"	"abmag"	"14.54"	"aberr"	"0.02"	"source"	"2,5"
"photometry"	"timeunit"	"MJD"	"time"	"54537.27"	"band"	"g_SDSS"	"abmag"	"14.965"	"aberr"	"0.084"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54537.27"	"band"	"i_SDSS"	"abmag"	"14.451"	"aberr"	"0.095"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54537.27"	"band"	"r_SDSS"	"abmag"	"14.443"	"aberr"	"0.025"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54537.27"	"band"	"z_SDSS"	"abmag"	"14.362"	"aberr"	"0.131"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54537.405"	"band"	"H"	"instrument"	"PAIRITEL"	"abmag"	"13.873"	"aberr"	"0.250"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54537.405"	"band"	"Ks"	"instrument"	"PAIRITEL"	"abmag"	"13.377"	"aberr"	"0.175"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54537.51"	"band"	"r_SDSS"	"abmag"	"14.356"	"aberr"	"0.136"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54537.63"	"band"	"r_SDSS"	"abmag"	"14.334"	"aberr"	"0.129"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54538.01"	"band"	"V"	"abmag"	"14.457"	"aberr"	"0.04"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54538.18"	"band"	"g_SDSS"	"abmag"	"14.888"	"aberr"	"0.059"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54538.18"	"band"	"i_SDSS"	"abmag"	"14.344"	"aberr"	"0.067"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54538.18"	"band"	"r_SDSS"	"abmag"	"14.342"	"aberr"	"0.034"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54538.18"	"band"	"z_SDSS"	"abmag"	"14.283"	"aberr"	"0.124"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54539.18"	"band"	"g_SDSS"	"abmag"	"14.689"	"aberr"	"0.053"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54539.18"	"band"	"i_SDSS"	"abmag"	"14.186"	"aberr"	"0.075"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54539.18"	"band"	"r_SDSS"	"abmag"	"14.257"	"aberr"	"0.034"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54539.18"	"band"	"z_SDSS"	"abmag"	"14.061"	"aberr"	"0.085"	"source"	"2,4"
"photometry"	"timeunit"	"MJD"	"time"	"54539.387"	"band"	"J"	"instrument"	"PAIRITEL"	"abmag"	"13.339"	"aberr"	"0.175"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54539.387"	"band"	"H"	"instrument"	"PAIRITEL"	"abmag"	"13.518"	"aberr"	"0.175"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54539.387"	"band"	"Ks"	"instrument"	"PAIRITEL"	"abmag"	"13.021"	"aberr"	"0.175"	"source"	"1"
