"name"	"SN2000ce"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2005astro.ph..9234J'>2005astro.ph..9234J</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2001AJ....122.1616K'>2001AJ....122.1616K</a>"	"alias"	"6"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07400/07417.html#Item1'>IAUC 7417</a>"	"alias"	"8"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"9"
"aliases"	"SN2000ce"
"claimedtype"	"Ia"
"discoverday"	"7"
"discoverer"	"Tim Puckett et al."
"discovermonth"	"5"
"discoveryear"	"2000"
"galdec"	"+664659"
"galra"	"080507"
"host"	"UGC 4195"
"hvel"	"4888"
"maxday"	"7"
"maxmonth"	"5"
"maxyear"	"2000"
"redshift"	"0.0005"
"sndec"	"+66:47:15.2"
"snra"	"08:05:09.45"
"photometry"	"timeunit"	"MJD"	"time"	"51671.5"	"abmag"	"15.9"	"source"	"8,7"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"U"	"abmag"	"18.156"	"aberr"	"0.081"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"B"	"abmag"	"17.674"	"aberr"	"0.028"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"V"	"abmag"	"16.882"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"R"	"abmag"	"16.564"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"I"	"abmag"	"16.595"	"aberr"	"0.029"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"B"	"abmag"	"17.67"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"I"	"abmag"	"16.59"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"R"	"abmag"	"16.56"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"U"	"abmag"	"18.16"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51675.14"	"band"	"V"	"abmag"	"16.88"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51675.85"	"band"	"R"	"abmag"	"16.7"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51675.88"	"band"	"R"	"abmag"	"16.7"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51675.93"	"band"	"R"	"abmag"	"16.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51676.83"	"band"	"R"	"abmag"	"16.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51676.89"	"band"	"C"	"abmag"	"16.7"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51677.04"	"band"	"C"	"abmag"	"14.7"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"U"	"abmag"	"18.202"	"aberr"	"0.083"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"B"	"abmag"	"17.837"	"aberr"	"0.020"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"V"	"abmag"	"17.010"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"R"	"abmag"	"16.711"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"I"	"abmag"	"16.739"	"aberr"	"0.031"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"B"	"abmag"	"17.84"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"I"	"abmag"	"16.74"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"R"	"abmag"	"16.71"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51677.16"	"band"	"U"	"abmag"	"18.2"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51677.84"	"band"	"R"	"abmag"	"16.1"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51677.95"	"band"	"C"	"abmag"	"15"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51677.97"	"band"	"R"	"abmag"	"16.8"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"U"	"abmag"	"18.292"	"aberr"	"0.126"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"B"	"abmag"	"17.924"	"aberr"	"0.038"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"V"	"abmag"	"17.067"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"R"	"abmag"	"16.761"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"I"	"abmag"	"16.818"	"aberr"	"0.033"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"B"	"abmag"	"17.92"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"I"	"abmag"	"16.82"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"R"	"abmag"	"16.76"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"U"	"abmag"	"18.29"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51678.13"	"band"	"V"	"abmag"	"17.07"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51678.84"	"band"	"R"	"abmag"	"16.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51678.85"	"band"	"R"	"abmag"	"16.5"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"U"	"abmag"	"18.525"	"aberr"	"0.210"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"B"	"abmag"	"18.068"	"aberr"	"0.050"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"V"	"abmag"	"17.091"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"R"	"abmag"	"16.804"	"aberr"	"0.027"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"I"	"abmag"	"16.821"	"aberr"	"0.036"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"B"	"abmag"	"18.07"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"I"	"abmag"	"16.82"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"R"	"abmag"	"16.8"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"U"	"abmag"	"18.52"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51679.13"	"band"	"V"	"abmag"	"17.09"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51679.84"	"band"	"R"	"abmag"	"16.3"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51679.88"	"band"	"R"	"abmag"	"17.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51679.89"	"band"	"R"	"abmag"	"17"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51680.16"	"band"	"C"	"abmag"	"17.02"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51683.87"	"band"	"R"	"abmag"	"17.6"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51684.11"	"band"	"B"	"abmag"	"18.52"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51684.11"	"band"	"I"	"abmag"	"16.8"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51684.11"	"band"	"R"	"abmag"	"17.05"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51684.11"	"band"	"V"	"abmag"	"17.44"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51684.12"	"band"	"B"	"abmag"	"18.6"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51684.12"	"band"	"I"	"abmag"	"16.82"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51684.12"	"band"	"R"	"abmag"	"17.06"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51684.12"	"band"	"V"	"abmag"	"17.45"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51684.87"	"band"	"R"	"abmag"	"17.6"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51685.92"	"band"	"R"	"abmag"	"17.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51686.12"	"band"	"B"	"abmag"	"18.73"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51686.12"	"band"	"I"	"abmag"	"16.77"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51686.12"	"band"	"R"	"abmag"	"17.13"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51686.12"	"band"	"V"	"abmag"	"17.47"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51687.85"	"band"	"R"	"abmag"	"16.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51688.93"	"band"	"R"	"abmag"	"17.1"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51689.13"	"band"	"B"	"abmag"	"19.1"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51689.13"	"band"	"I"	"abmag"	"16.72"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51689.13"	"band"	"R"	"abmag"	"17.12"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51689.13"	"band"	"V"	"abmag"	"17.62"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"U"	"abmag"	"19.669"	"aberr"	"0.141"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"B"	"abmag"	"19.169"	"aberr"	"0.048"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"V"	"abmag"	"17.648"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"R"	"abmag"	"17.113"	"aberr"	"0.033"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"I"	"abmag"	"16.787"	"aberr"	"0.040"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"B"	"abmag"	"19.17"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"I"	"abmag"	"16.79"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"R"	"abmag"	"17.11"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"U"	"abmag"	"19.67"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51689.16"	"band"	"V"	"abmag"	"17.65"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51689.89"	"band"	"R"	"abmag"	"17"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51693.14"	"band"	"B"	"abmag"	"19.44"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51693.14"	"band"	"I"	"abmag"	"16.68"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51693.14"	"band"	"R"	"abmag"	"17.19"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51693.14"	"band"	"V"	"abmag"	"17.8"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51707.14"	"band"	"B"	"abmag"	"20.18"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51707.14"	"band"	"I"	"abmag"	"17.2"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51707.14"	"band"	"R"	"abmag"	"17.83"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51707.14"	"band"	"V"	"abmag"	"18.51"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51711.14"	"band"	"B"	"abmag"	"20.5"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51711.14"	"band"	"I"	"abmag"	"17.4"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51711.14"	"band"	"R"	"abmag"	"18.03"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51711.14"	"band"	"V"	"abmag"	"18.67"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"51723.32"	"band"	"R"	"abmag"	"18.3"	"source"	"3,4"
