"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"B"	"abmag"	"18.622"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"V"	"abmag"	"17.366"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"R"	"abmag"	"16.859"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"I"	"abmag"	"16.724"	"aberr"	"0.020"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"B"	"abmag"	"18.62"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"I"	"abmag"	"16.72"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"R"	"abmag"	"16.86"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"U"	"abmag"	"19.25"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51113.51"	"band"	"V"	"abmag"	"17.37"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"U"	"abmag"	"19.983"	"aberr"	"0.113"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"B"	"abmag"	"19.762"	"aberr"	"0.032"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"V"	"abmag"	"18.469"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"R"	"abmag"	"17.972"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"I"	"abmag"	"17.678"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"B"	"abmag"	"19.76"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"I"	"abmag"	"17.68"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"R"	"abmag"	"17.97"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"U"	"abmag"	"19.98"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51136.38"	"band"	"V"	"abmag"	"18.47"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51141.13"	"band"	"C"	"abmag"	"18.4"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51165.31"	"band"	"R"	"instrument"	"kait1"	"abmag"	"18.79000"	"aberr"	"0.06800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51165.31"	"band"	"I"	"instrument"	"kait1"	"abmag"	"18.91400"	"aberr"	"0.36300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51165.31"	"band"	"V"	"instrument"	"kait1"	"abmag"	"19.29500"	"aberr"	"0.09500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51165.31"	"band"	"B"	"instrument"	"kait1"	"abmag"	"19.91300"	"aberr"	"0.11400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"U"	"abmag"	"21.003"	"aberr"	"0.226"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"B"	"abmag"	"20.717"	"aberr"	"0.064"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"V"	"abmag"	"19.964"	"aberr"	"0.036"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"R"	"abmag"	"19.929"	"aberr"	"0.048"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"I"	"abmag"	"20.149"	"aberr"	"0.108"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"B"	"abmag"	"20.72"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"I"	"abmag"	"20.15"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"R"	"abmag"	"19.93"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"U"	"abmag"	"21"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51195.24"	"band"	"V"	"abmag"	"19.96"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51217.34"	"band"	"B"	"abmag"	"21.050"	"aberr"	"0.160"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51217.34"	"band"	"V"	"abmag"	"20.421"	"aberr"	"0.121"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51217.34"	"band"	"R"	"abmag"	"20.439"	"aberr"	"0.151"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51217.34"	"band"	"I"	"abmag"	"20.401"	"aberr"	"0.210"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51217.34"	"band"	"I"	"abmag"	"20.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51217.34"	"band"	"R"	"abmag"	"20.44"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51217.34"	"band"	"V"	"abmag"	"20.42"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51224.18"	"band"	"B"	"abmag"	"21.187"	"aberr"	"0.171"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51224.18"	"band"	"V"	"abmag"	"20.504"	"aberr"	"0.121"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51224.18"	"band"	"R"	"abmag"	"20.535"	"aberr"	"0.152"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51224.18"	"band"	"B"	"abmag"	"21.19"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51224.18"	"band"	"R"	"abmag"	"20.54"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51224.18"	"band"	"V"	"abmag"	"20.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51232.17"	"band"	"V"	"abmag"	"20.853"	"aberr"	"0.298"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51232.17"	"band"	"V"	"abmag"	"20.85"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51275.12"	"band"	"B"	"abmag"	"21.938"	"aberr"	"0.296"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51275.12"	"band"	"V"	"abmag"	"21.584"	"aberr"	"0.153"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51275.12"	"band"	"R"	"abmag"	"21.411"	"aberr"	"0.261"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51275.12"	"band"	"B"	"abmag"	"21.94"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51275.12"	"band"	"R"	"abmag"	"21.41"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51275.12"	"band"	"V"	"abmag"	"21.58"	"source"	"4,5"
