"name"	"SN1997E"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"4"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"5"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/06500/06538.html#Item1'>IAUC 6538</a>"	"alias"	"6"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"7"
"aliases"	"SN1997E"
"claimedtype"	"Ia"
"discoverday"	"31"
"discoverer"	"Reiki Kushida"
"discovermonth"	"12"
"discoveryear"	"1969"
"galdec"	"+742855"
"galra"	"064746"
"host"	"NGC 2258"
"hvel"	"3966"
"maxday"	"31"
"maxmonth"	"12"
"maxyear"	"1969"
"redshift"	"0.0133"
"sndec"	"+74:29:51.0"
"snra"	"06:47:38.10"
"photometry"	"timeunit"	"MJD"	"time"	"40586.5"	"abmag"	"15.6"	"source"	"6,5"
"photometry"	"timeunit"	"MJD"	"time"	"50485.12"	"band"	"R"	"abmag"	"16.003"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50485.12"	"band"	"I"	"abmag"	"15.847"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50485.12"	"band"	"B"	"abmag"	"17.38"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50485.12"	"band"	"I"	"abmag"	"15.85"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50485.12"	"band"	"R"	"abmag"	"16"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50485.12"	"band"	"U"	"abmag"	"17.73"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50485.12"	"band"	"V"	"abmag"	"16.3"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"B"	"abmag"	"17.891"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"V"	"abmag"	"16.627"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"R"	"abmag"	"16.131"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"I"	"abmag"	"15.823"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"B"	"abmag"	"17.89"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"I"	"abmag"	"15.82"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"R"	"abmag"	"16.13"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50489.27"	"band"	"V"	"abmag"	"16.63"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"U"	"abmag"	"19.247"	"aberr"	"0.060"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"B"	"abmag"	"18.929"	"aberr"	"0.025"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"V"	"abmag"	"17.829"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"R"	"abmag"	"17.448"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"I"	"abmag"	"17.296"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"B"	"abmag"	"18.93"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"I"	"abmag"	"17.3"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"R"	"abmag"	"17.45"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"U"	"abmag"	"19.25"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50512.15"	"band"	"V"	"abmag"	"17.83"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"U"	"abmag"	"19.383"	"aberr"	"0.186"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"B"	"abmag"	"19.147"	"aberr"	"0.028"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"V"	"abmag"	"18.101"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"R"	"abmag"	"17.811"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"I"	"abmag"	"17.736"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"B"	"abmag"	"19.15"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"I"	"abmag"	"17.74"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"R"	"abmag"	"17.81"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"U"	"abmag"	"19.38"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50521.12"	"band"	"V"	"abmag"	"18.1"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"U"	"abmag"	"19.668"	"aberr"	"0.114"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"B"	"abmag"	"19.147"	"aberr"	"0.051"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"V"	"abmag"	"18.113"	"aberr"	"0.034"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"R"	"abmag"	"17.933"	"aberr"	"0.048"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"I"	"abmag"	"17.831"	"aberr"	"0.074"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"B"	"abmag"	"19.15"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"I"	"abmag"	"17.83"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"R"	"abmag"	"17.93"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"U"	"abmag"	"19.67"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50523.16"	"band"	"V"	"abmag"	"18.11"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"U"	"abmag"	"20.159"	"aberr"	"0.120"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"B"	"abmag"	"19.495"	"aberr"	"0.070"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"V"	"abmag"	"18.783"	"aberr"	"0.046"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"R"	"abmag"	"18.622"	"aberr"	"0.066"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"I"	"abmag"	"18.717"	"aberr"	"0.129"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"B"	"abmag"	"19.5"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"I"	"abmag"	"18.72"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"R"	"abmag"	"18.62"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"U"	"abmag"	"20.16"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50545.15"	"band"	"V"	"abmag"	"18.78"	"source"	"3,4"
