"name"	"SN2003K"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"VSNET Oct2003"	"alias"	"2"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"3"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08000/08048.html#Item1'>IAUC 8048</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"6"
"aliases"	"SN2003K"
"claimedtype"	"Ia"
"discoverday"	"10"
"discoverer"	"Tim Puckett et al."
"discovermonth"	"1"
"discoveryear"	"2003"
"galdec"	"+681447"
"galra"	"153201"
"host"	"IC 1129"
"hvel"	"6528"
"maxday"	"10"
"maxmonth"	"1"
"maxyear"	"2003"
"redshift"	"0.022"
"sndec"	"+68:14:35.99"
"snra"	"15:32:01.918"
"photometry"	"timeunit"	"MJD"	"time"	"52649.5"	"abmag"	"15.4"	"source"	"5,4"
"photometry"	"timeunit"	"MJD"	"time"	"52715.64"	"band"	"R"	"abmag"	"17.4"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52722.89"	"band"	"R"	"abmag"	"17.4"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52728.9611"	"band"	"U"	"abmag"	"19.099"	"aberr"	"0.154"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52728.96501"	"band"	"B"	"abmag"	"18.909"	"aberr"	"0.031"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52728.96821"	"band"	"V"	"abmag"	"18.314"	"aberr"	"0.027"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52728.97069"	"band"	"R"	"abmag"	"18.013"	"aberr"	"0.022"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52728.97251"	"band"	"I"	"abmag"	"18.111"	"aberr"	"0.03"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52744.91324"	"band"	"B"	"abmag"	"18.988"	"aberr"	"0.07"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52744.91642"	"band"	"V"	"abmag"	"18.795"	"aberr"	"0.042"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52744.91891"	"band"	"R"	"abmag"	"18.587"	"aberr"	"0.04"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52744.92072"	"band"	"I"	"abmag"	"18.607"	"aberr"	"0.058"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52749.80963"	"band"	"B"	"abmag"	"19.187"	"aberr"	"0.039"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52749.81712"	"band"	"I"	"abmag"	"18.808"	"aberr"	"0.068"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52749.81917"	"band"	"U"	"abmag"	"19.593"	"aberr"	"0.15"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52751.9586"	"band"	"B"	"abmag"	"19.214"	"aberr"	"0.05"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52751.96181"	"band"	"V"	"abmag"	"18.739"	"aberr"	"0.041"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52751.96611"	"band"	"I"	"abmag"	"18.887"	"aberr"	"0.1"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52760.92157"	"band"	"U"	"abmag"	"20.011"	"aberr"	"0.205"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52760.92549"	"band"	"B"	"abmag"	"19.477"	"aberr"	"0.044"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52760.92866"	"band"	"V"	"abmag"	"18.992"	"aberr"	"0.046"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52760.93115"	"band"	"R"	"abmag"	"19.01"	"aberr"	"0.042"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52760.93293"	"band"	"I"	"abmag"	"19.236"	"aberr"	"0.065"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52761.91947"	"band"	"B"	"abmag"	"19.41"	"aberr"	"0.062"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52761.92515"	"band"	"R"	"abmag"	"18.996"	"aberr"	"0.049"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52761.92693"	"band"	"I"	"abmag"	"19.252"	"aberr"	"0.119"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52818.71141"	"band"	"B"	"abmag"	"20.658"	"aberr"	"0.148"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52818.71458"	"band"	"V"	"abmag"	"20.325"	"aberr"	"0.137"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52818.71884"	"band"	"I"	"abmag"	"20.169"	"aberr"	"0.329"	"source"	"1,3"
