"name"	"SN1999gh"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"6"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07300/07328.html#Item1'>IAUC 7328</a>"	"alias"	"8"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"9"
"aliases"	"SN1999gh"
"claimedtype"	"Ia"
"discoverday"	"5"
"discoverer"	"Kesao Takamizawa"
"discovermonth"	"12"
"discoveryear"	"1999"
"galdec"	"-211642"
"galra"	"094416"
"host"	"NGC 2986"
"hvel"	"2310"
"maxday"	"5"
"maxmonth"	"12"
"maxyear"	"1999"
"redshift"	"0.00774"
"sndec"	"-21:16:13.0"
"snra"	"09:44:20.2"
"photometry"	"timeunit"	"MJD"	"time"	"51517.5"	"abmag"	"14.4"	"source"	"8,7"
"photometry"	"timeunit"	"MJD"	"time"	"51521.51"	"band"	"B"	"abmag"	"15.32"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51521.51"	"band"	"I"	"abmag"	"14.69"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51521.51"	"band"	"R"	"abmag"	"14.52"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51521.51"	"band"	"U"	"abmag"	"15.57"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51521.51"	"band"	"V"	"abmag"	"14.59"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51521.7"	"band"	"I"	"abmag"	"14.71"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51521.7"	"band"	"V"	"abmag"	"14.63"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51521.71"	"band"	"B"	"abmag"	"15.31"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51521.78"	"band"	"C"	"abmag"	"15"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"U"	"abmag"	"15.733"	"aberr"	"0.037"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"B"	"abmag"	"15.477"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"V"	"abmag"	"14.657"	"aberr"	"0.010"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"R"	"abmag"	"14.570"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"I"	"abmag"	"14.679"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"B"	"abmag"	"15.48"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"I"	"abmag"	"14.68"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"U"	"abmag"	"15.73"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51522.5"	"band"	"V"	"abmag"	"14.66"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51522.71"	"band"	"I"	"abmag"	"14.78"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51522.72"	"band"	"V"	"abmag"	"14.62"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"U"	"abmag"	"16.067"	"aberr"	"0.038"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"B"	"abmag"	"15.814"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"V"	"abmag"	"14.813"	"aberr"	"0.010"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"R"	"abmag"	"14.661"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"I"	"abmag"	"14.707"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"B"	"abmag"	"15.81"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"I"	"abmag"	"14.71"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"R"	"abmag"	"14.66"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"U"	"abmag"	"16.07"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51524.47"	"band"	"V"	"abmag"	"14.81"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51525.69"	"band"	"V"	"abmag"	"14.95"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51525.71"	"band"	"I"	"abmag"	"14.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51525.72"	"band"	"B"	"abmag"	"16.04"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"U"	"abmag"	"16.420"	"aberr"	"0.043"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"B"	"abmag"	"16.099"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"V"	"abmag"	"14.991"	"aberr"	"0.009"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"R"	"abmag"	"14.712"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"I"	"abmag"	"14.589"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"B"	"abmag"	"16.1"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"I"	"abmag"	"14.59"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"R"	"abmag"	"14.71"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51526.54"	"band"	"V"	"abmag"	"14.99"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51532.67"	"band"	"V"	"abmag"	"15.48"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51532.68"	"band"	"I"	"abmag"	"14.69"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51534.37"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.00000"	"aberr"	"0.04500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51534.37"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.31400"	"aberr"	"0.02200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51534.37"	"band"	"V"	"instrument"	"kait2"	"abmag"	"15.79600"	"aberr"	"0.03200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51534.37"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.80800"	"aberr"	"0.08100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51537.40"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.22900"	"aberr"	"0.03600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51537.40"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.58100"	"aberr"	"0.03000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51537.40"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.08600"	"aberr"	"0.02600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51537.40"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.08000"	"aberr"	"0.06300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51539.76"	"band"	"C"	"abmag"	"15.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51540.45"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.54600"	"aberr"	"0.02100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51540.45"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.78100"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51540.45"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.29400"	"aberr"	"0.02400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51540.45"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.29200"	"aberr"	"0.04200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"U"	"abmag"	"17.656"	"aberr"	"0.051"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"B"	"abmag"	"17.477"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"V"	"abmag"	"16.247"	"aberr"	"0.009"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"R"	"abmag"	"15.799"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"I"	"abmag"	"15.520"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"B"	"abmag"	"17.48"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"R"	"abmag"	"15.8"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"U"	"abmag"	"17.66"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51541.45"	"band"	"V"	"abmag"	"16.25"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51543.41"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.73800"	"aberr"	"0.02900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51543.41"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.95000"	"aberr"	"0.01300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51543.41"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.41200"	"aberr"	"0.02700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51543.41"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.43900"	"aberr"	"0.04200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51544.02"	"band"	"C"	"abmag"	"16.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"U"	"abmag"	"17.810"	"aberr"	"0.113"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"B"	"abmag"	"17.631"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"V"	"abmag"	"16.442"	"aberr"	"0.010"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"R"	"abmag"	"15.986"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"I"	"abmag"	"15.737"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"B"	"abmag"	"17.63"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"I"	"abmag"	"15.74"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"R"	"abmag"	"15.99"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51545.45"	"band"	"V"	"abmag"	"16.44"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51546.07"	"band"	"C"	"abmag"	"17.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51546.12"	"band"	"C"	"abmag"	"17.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51546.39"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.92100"	"aberr"	"0.03800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51546.39"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.07800"	"aberr"	"0.01700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51546.39"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.54200"	"aberr"	"0.03000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51546.39"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.47600"	"aberr"	"0.05400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51546.62"	"band"	"I"	"abmag"	"15.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51546.62"	"band"	"V"	"abmag"	"16.76"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51549.41"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.14100"	"aberr"	"0.06100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51549.41"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.21800"	"aberr"	"0.02200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51549.41"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.65100"	"aberr"	"0.03500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51549.41"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.60100"	"aberr"	"0.06300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"U"	"abmag"	"17.902"	"aberr"	"0.052"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"B"	"abmag"	"17.728"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"V"	"abmag"	"16.589"	"aberr"	"0.008"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"R"	"abmag"	"16.190"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"I"	"abmag"	"15.973"	"aberr"	"0.020"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"B"	"abmag"	"17.73"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"I"	"abmag"	"15.97"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"U"	"abmag"	"17.9"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51549.42"	"band"	"V"	"abmag"	"16.59"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51552.43"	"band"	"B"	"abmag"	"17.800"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51552.43"	"band"	"V"	"abmag"	"16.688"	"aberr"	"0.007"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51552.43"	"band"	"R"	"abmag"	"16.320"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51552.43"	"band"	"I"	"abmag"	"16.129"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51552.43"	"band"	"I"	"abmag"	"16.13"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51552.43"	"band"	"V"	"abmag"	"16.69"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51552.93"	"band"	"C"	"abmag"	"16.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"U"	"abmag"	"18.079"	"aberr"	"0.051"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"B"	"abmag"	"17.800"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"V"	"abmag"	"16.730"	"aberr"	"0.009"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"R"	"abmag"	"16.382"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"I"	"abmag"	"16.238"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"I"	"abmag"	"16.24"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"R"	"abmag"	"16.38"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51554.39"	"band"	"U"	"abmag"	"18.08"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51555.40"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.80100"	"aberr"	"0.10300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"U"	"abmag"	"18.628"	"aberr"	"0.125"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"B"	"abmag"	"18.148"	"aberr"	"0.028"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"V"	"abmag"	"17.359"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"R"	"abmag"	"17.182"	"aberr"	"0.030"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"I"	"abmag"	"17.052"	"aberr"	"0.067"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"B"	"abmag"	"18.15"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"I"	"abmag"	"17.05"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"R"	"abmag"	"17.18"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"U"	"abmag"	"18.63"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51575.31"	"band"	"V"	"abmag"	"17.36"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51576.87"	"band"	"R"	"abmag"	"19.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51577.34"	"band"	"R"	"instrument"	"kait2"	"abmag"	"17.32900"	"aberr"	"0.07300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51577.34"	"band"	"V"	"instrument"	"kait2"	"abmag"	"17.42000"	"aberr"	"0.07300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51577.34"	"band"	"B"	"instrument"	"kait2"	"abmag"	"18.03400"	"aberr"	"0.11600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51578.05"	"band"	"C"	"abmag"	"17.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51578.92"	"band"	"R"	"abmag"	"18.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51581.29"	"band"	"R"	"instrument"	"kait2"	"abmag"	"17.40300"	"aberr"	"0.08200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51581.29"	"band"	"V"	"instrument"	"kait2"	"abmag"	"17.70300"	"aberr"	"0.06700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51581.29"	"band"	"B"	"instrument"	"kait2"	"abmag"	"18.05000"	"aberr"	"0.12400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"U"	"abmag"	"18.804"	"aberr"	"0.091"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"B"	"abmag"	"18.270"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"V"	"abmag"	"17.524"	"aberr"	"0.009"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"R"	"abmag"	"17.386"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"I"	"abmag"	"17.424"	"aberr"	"0.076"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"I"	"abmag"	"17.42"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"R"	"abmag"	"17.39"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"U"	"abmag"	"18.8"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51581.35"	"band"	"V"	"abmag"	"17.52"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"U"	"abmag"	"18.885"	"aberr"	"0.087"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"B"	"abmag"	"18.331"	"aberr"	"0.031"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"V"	"abmag"	"17.596"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"R"	"abmag"	"17.509"	"aberr"	"0.029"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"I"	"abmag"	"17.521"	"aberr"	"0.059"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"B"	"abmag"	"18.33"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"I"	"abmag"	"17.52"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"R"	"abmag"	"17.51"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"U"	"abmag"	"18.89"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51584.32"	"band"	"V"	"abmag"	"17.6"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"U"	"abmag"	"19.003"	"aberr"	"0.172"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"B"	"abmag"	"18.419"	"aberr"	"0.039"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"V"	"abmag"	"17.711"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"R"	"abmag"	"17.653"	"aberr"	"0.033"	"source"	"1,2"
