"name"	"SN1999ex"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2002AJ....124.2100S&amp;db_key=AST'>2002AJ....124.2100S</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"M. Stritzinger et al., 2002, astro-ph/0206438"	"alias"	"4"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"6"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07300/07310.html#Item1'>IAUC 7310</a>"	"alias"	"7"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"8"
"aliases"	"SN1999ex"
"claimedtype"	"Ic"
"discoverday"	"31"
"discoverer"	"Perth Astronomical Research Group"
"discovermonth"	"12"
"discoveryear"	"1969"
"galdec"	"-365037"
"galra"	"221609"
"host"	"IC 5179"
"hvel"	"3407"
"maxday"	"31"
"maxmonth"	"12"
"maxyear"	"1969"
"redshift"	"0.011"
"sndec"	"-36:50:53.7"
"snra"	"22:16:07.27"
"photometry"	"timeunit"	"MJD"	"time"	"40586.5"	"abmag"	"16.2"	"source"	"7,6"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"U"	"abmag"	"18.422"	"aberr"	"0.029"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"I"	"abmag"	"17.161"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"B"	"abmag"	"18.252"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"B"	"abmag"	"18.25"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"I"	"abmag"	"17.16"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"R"	"abmag"	"17.25"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"U"	"abmag"	"18.42"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.08"	"band"	"V"	"abmag"	"17.55"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"V"	"abmag"	"17.494"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"R"	"abmag"	"17.2"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"U"	"abmag"	"18.359"	"aberr"	"0.145"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"I"	"abmag"	"17.072"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"B"	"abmag"	"18.236"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"B"	"abmag"	"18.24"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"I"	"abmag"	"17.07"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"U"	"abmag"	"18.36"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.13"	"band"	"V"	"abmag"	"17.49"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"V"	"abmag"	"17.476"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"R"	"abmag"	"17.194"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"U"	"abmag"	"18.307"	"aberr"	"0.15"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"I"	"abmag"	"17.004"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"B"	"abmag"	"18.212"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"B"	"abmag"	"18.21"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"I"	"abmag"	"17"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"R"	"abmag"	"17.19"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"U"	"abmag"	"18.31"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51488.14"	"band"	"V"	"abmag"	"17.48"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"V"	"abmag"	"17.368"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"R"	"abmag"	"17.077"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"U"	"abmag"	"18.196"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"I"	"abmag"	"16.943"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"B"	"abmag"	"18.021"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"B"	"abmag"	"18.02"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"I"	"abmag"	"16.94"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"R"	"abmag"	"17.08"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"U"	"abmag"	"18.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51489.03"	"band"	"V"	"abmag"	"17.37"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"V"	"abmag"	"17.217"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"R"	"abmag"	"16.915"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"U"	"abmag"	"17.975"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"I"	"abmag"	"16.801"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"B"	"abmag"	"17.831"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"B"	"abmag"	"17.83"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"I"	"abmag"	"16.8"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"R"	"abmag"	"16.92"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"U"	"abmag"	"17.98"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.03"	"band"	"V"	"abmag"	"17.22"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"V"	"abmag"	"17.141"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"R"	"abmag"	"16.859"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"U"	"abmag"	"17.762"	"aberr"	"0.094"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"I"	"abmag"	"16.735"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"B"	"abmag"	"17.835"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"B"	"abmag"	"17.84"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"I"	"abmag"	"16.74"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"R"	"abmag"	"16.86"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"U"	"abmag"	"17.76"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.13"	"band"	"V"	"abmag"	"17.14"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"V"	"abmag"	"17.136"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"R"	"abmag"	"16.863"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"U"	"abmag"	"17.686"	"aberr"	"0.083"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"I"	"abmag"	"16.748"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"B"	"abmag"	"17.811"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"B"	"abmag"	"17.81"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"I"	"abmag"	"16.75"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"R"	"abmag"	"16.86"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"U"	"abmag"	"17.69"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51490.14"	"band"	"V"	"abmag"	"17.14"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51492.02"	"band"	"V"	"abmag"	"16.968"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51492.02"	"band"	"R"	"abmag"	"16.683"	"aberr"	"0.015"	"source"	"1,2"
