"name"	"SN2001ie"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"VSNET Oct2003"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2009arXiv0901.4787H'>2009arXiv0901.4787H</a>"	"alias"	"3"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07700/07771.html#Item1'>IAUC 7771</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"6"
"aliases"	"SN2001ie"
"claimedtype"	"Ia"
"discoverday"	"9"
"discoverer"	"Angelo Bincoletto"
"discovermonth"	"12"
"discoveryear"	"2001"
"galdec"	"+601705"
"galra"	"101653"
"host"	"UGC 5542"
"hvel"	"9230"
"maxday"	"9"
"maxmonth"	"12"
"maxyear"	"2001"
"redshift"	"0.031"
"sndec"	"+60:16:44.5"
"snra"	"10:16:50.70"
"photometry"	"timeunit"	"MJD"	"time"	"52252.5"	"abmag"	"16.1"	"source"	"5,4"
"photometry"	"timeunit"	"MJD"	"time"	"52259.92204"	"band"	"R"	"abmag"	"16.822"	"aberr"	"0.021"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52260.16"	"band"	"C"	"abmag"	"16.2"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52262.92"	"band"	"C"	"abmag"	"16.4"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52264.94689"	"band"	"U"	"abmag"	"18.16"	"aberr"	"0.222"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52266.00372"	"band"	"U"	"abmag"	"18.276"	"aberr"	"0.344"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52266.0108"	"band"	"V"	"abmag"	"17.189"	"aberr"	"0.02"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52266.01508"	"band"	"I"	"abmag"	"17.35"	"aberr"	"0.091"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52271.2"	"band"	"R"	"abmag"	"17"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52274.14"	"band"	"C"	"abmag"	"16.8"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52281.95654"	"band"	"R"	"abmag"	"17.883"	"aberr"	"0.034"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52283.18"	"band"	"R"	"abmag"	"17.9"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52284.91674"	"band"	"V"	"abmag"	"18.342"	"aberr"	"0.029"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52284.91924"	"band"	"R"	"abmag"	"18.017"	"aberr"	"0.036"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52288.78022"	"band"	"R"	"abmag"	"18.198"	"aberr"	"0.054"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52288.78201"	"band"	"I"	"abmag"	"17.665"	"aberr"	"0.095"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52293.01376"	"band"	"B"	"abmag"	"19.915"	"aberr"	"0.061"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52293.01697"	"band"	"V"	"abmag"	"18.687"	"aberr"	"0.052"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52293.01946"	"band"	"R"	"abmag"	"18.31"	"aberr"	"0.05"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52293.02126"	"band"	"I"	"abmag"	"17.804"	"aberr"	"0.075"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52319.79743"	"band"	"B"	"abmag"	"20.177"	"aberr"	"0.161"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52319.80065"	"band"	"V"	"abmag"	"19.357"	"aberr"	"0.224"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52319.80314"	"band"	"R"	"abmag"	"19.302"	"aberr"	"0.256"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52319.80491"	"band"	"I"	"abmag"	"18.408"	"aberr"	"0.359"	"source"	"1,3"
