"name"	"SN1995al"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1999AJ....117..707R'>1999AJ....117..707R</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"S.Pesci, P.Mazza, Barker, et al. IAU Circ. 6255, 6526"	"alias"	"4"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"A.G.Riess et al., 1999, AJ, 117, 707; astro-ph/9810291"	"alias"	"6"
"source"	"name"	"K.Sadakane, VSNET, 1996"	"alias"	"7"
"source"	"name"	"D.Yu.Tsvetkov, N.N.Pavlyuk, 2001, Astronomy Reports, 45, 527-537"	"alias"	"8"
"claimedtype"	"Ia"
"discoverday"	"24"
"discoverer"	"Pesci, Mazza"
"photometry"	"timeunit"	"MJD"	"time"	"50027.14"	"band"	"C"	"abmag"	"13.2"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50027.19"	"band"	"V"	"abmag"	"13"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50027.72"	"band"	"C"	"abmag"	"12.7"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50027.77"	"band"	"V"	"abmag"	"13.28"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50029.5"	"band"	"B"	"abmag"	"13.36"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50029.5"	"band"	"V"	"abmag"	"13.25"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50029.5"	"band"	"R"	"abmag"	"13.21"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50029.5"	"band"	"I"	"abmag"	"13.55"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50029.77"	"band"	"C"	"abmag"	"12.6"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50029.78"	"band"	"V"	"abmag"	"13.25"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50030.5"	"band"	"B"	"abmag"	"13.44"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50030.5"	"band"	"V"	"abmag"	"13.26"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50030.5"	"band"	"R"	"abmag"	"13.28"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50030.5"	"band"	"I"	"abmag"	"13.61"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50030.73"	"band"	"C"	"abmag"	"12.7"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50030.78"	"band"	"V"	"abmag"	"13.28"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50031.5"	"band"	"B"	"abmag"	"13.42"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50031.5"	"band"	"V"	"abmag"	"13.26"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50031.5"	"band"	"R"	"abmag"	"13.23"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50031.5"	"band"	"I"	"abmag"	"13.62"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50032.65"	"band"	"C"	"abmag"	"12.7"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50032.76"	"band"	"V"	"abmag"	"13.32"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50032.81"	"band"	"C"	"abmag"	"13"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50033.2"	"band"	"C"	"abmag"	"13.4"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50033.77"	"band"	"V"	"abmag"	"13.33"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50034.11"	"band"	"C"	"abmag"	"13.4"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50034.4"	"band"	"B"	"abmag"	"13.57"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.4"	"band"	"V"	"abmag"	"13.28"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.4"	"band"	"R"	"abmag"	"13.33"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.4"	"band"	"I"	"abmag"	"13.62"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.5"	"band"	"B"	"abmag"	"13.56"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.5"	"band"	"V"	"abmag"	"13.30"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.5"	"band"	"R"	"abmag"	"13.35"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.5"	"band"	"I"	"abmag"	"13.72"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50034.66"	"band"	"C"	"abmag"	"12.7"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50035.8"	"band"	"V"	"abmag"	"13.38"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50036.5"	"band"	"B"	"abmag"	"13.64"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50036.5"	"band"	"V"	"abmag"	"13.33"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50036.5"	"band"	"R"	"abmag"	"13.45"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50036.5"	"band"	"I"	"abmag"	"13.83"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50036.5"	"band"	"V"	"abmag"	"13.36"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50036.76"	"band"	"V"	"abmag"	"13.44"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50037.5"	"band"	"B"	"abmag"	"13.73"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50037.5"	"band"	"V"	"abmag"	"13.41"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50037.5"	"band"	"R"	"abmag"	"13.52"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50037.5"	"band"	"I"	"abmag"	"13.88"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50037.65"	"band"	"C"	"abmag"	"12.7"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50037.66"	"band"	"C"	"abmag"	"12.8"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50037.81"	"band"	"V"	"abmag"	"13.48"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50038.12"	"band"	"C"	"abmag"	"13.4"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50038.67"	"band"	"C"	"abmag"	"12.7"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50038.75"	"band"	"V"	"abmag"	"13.53"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50039.09"	"band"	"C"	"abmag"	"13.1"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50039.4"	"band"	"B"	"abmag"	"13.87"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50039.4"	"band"	"V"	"abmag"	"13.50"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50039.4"	"band"	"R"	"abmag"	"13.58"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50039.4"	"band"	"I"	"abmag"	"13.90"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50039.65"	"band"	"C"	"abmag"	"12.8"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50039.7"	"band"	"C"	"abmag"	"13.4"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50039.75"	"band"	"V"	"abmag"	"13.62"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50040.2"	"band"	"C"	"abmag"	"13.2"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50041.19"	"band"	"C"	"abmag"	"13.6"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50041.5"	"band"	"B"	"abmag"	"14.05"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50041.5"	"band"	"V"	"abmag"	"13.65"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50041.5"	"band"	"R"	"abmag"	"13.72"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50041.5"	"band"	"I"	"abmag"	"14.04"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50042.18"	"band"	"C"	"abmag"	"13.6"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50042.74"	"band"	"V"	"abmag"	"13.76"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50043.77"	"band"	"V"	"abmag"	"13.81"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50044.5"	"band"	"B"	"abmag"	"14.34"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50044.5"	"band"	"V"	"abmag"	"13.80"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50044.5"	"band"	"R"	"abmag"	"13.90"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50044.5"	"band"	"I"	"abmag"	"14.12"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50045.69"	"band"	"C"	"abmag"	"13.3"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50045.75"	"band"	"C"	"abmag"	"13.3"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50045.85"	"band"	"V"	"abmag"	"13.9"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50046.75"	"band"	"V"	"abmag"	"13.94"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50047.0"	"band"	"B"	"abmag"	"14.7"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50047.0"	"band"	"C"	"abmag"	"13.9"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50047.0"	"band"	"U"	"abmag"	"14.9"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50047.0"	"band"	"V"	"abmag"	"13.87"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50047.1"	"band"	"B"	"abmag"	"14.73"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50047.5"	"band"	"B"	"abmag"	"14.69"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50047.5"	"band"	"V"	"abmag"	"13.95"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50047.5"	"band"	"R"	"abmag"	"13.95"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50047.5"	"band"	"I"	"abmag"	"14.04"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50048.0"	"band"	"B"	"abmag"	"14.66"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50048.8"	"band"	"V"	"abmag"	"14.02"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50050.2"	"band"	"C"	"abmag"	"13.4"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50050.5"	"band"	"B"	"abmag"	"15.05"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50050.5"	"band"	"V"	"abmag"	"14.00"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50050.5"	"band"	"R"	"abmag"	"13.90"	"aberr"	"0.07"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50050.5"	"band"	"I"	"abmag"	"13.92"	"aberr"	"0.07"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50052.75"	"band"	"V"	"abmag"	"14.14"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50053.75"	"band"	"C"	"abmag"	"13.4"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50054.3"	"band"	"B"	"abmag"	"15.42"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50054.3"	"band"	"V"	"abmag"	"14.30"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50054.3"	"band"	"R"	"abmag"	"14.00"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50054.3"	"band"	"I"	"abmag"	"13.84"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50055.77"	"band"	"V"	"abmag"	"14.25"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50058.79"	"band"	"V"	"abmag"	"14.35"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50066.5"	"band"	"B"	"abmag"	"16.24"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50066.5"	"band"	"V"	"abmag"	"14.95"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50066.5"	"band"	"R"	"abmag"	"14.61"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50066.5"	"band"	"I"	"abmag"	"14.28"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50067.8"	"band"	"B"	"abmag"	"16.4"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50067.9"	"band"	"B"	"abmag"	"16.28"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50068.0"	"band"	"B"	"abmag"	"16.34"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50069.9"	"band"	"B"	"abmag"	"16.25"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50070.4"	"band"	"B"	"abmag"	"16.33"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50070.4"	"band"	"V"	"abmag"	"15.13"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50070.4"	"band"	"R"	"abmag"	"14.81"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50070.4"	"band"	"I"	"abmag"	"14.51"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50077.9"	"band"	"V"	"abmag"	"14.7"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50077.9"	"band"	"V"	"abmag"	"14.82"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50078.4"	"band"	"B"	"abmag"	"16.46"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50078.4"	"band"	"V"	"abmag"	"15.41"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50078.4"	"band"	"R"	"abmag"	"15.11"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50078.4"	"band"	"I"	"abmag"	"14.92"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50080.1"	"band"	"V"	"abmag"	"15.02"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50086.5"	"band"	"B"	"abmag"	"16.58"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50086.5"	"band"	"V"	"abmag"	"15.64"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50086.5"	"band"	"R"	"abmag"	"15.36"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50086.5"	"band"	"I"	"abmag"	"15.25"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50088.4"	"band"	"B"	"abmag"	"16.59"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50088.4"	"band"	"V"	"abmag"	"15.68"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50088.4"	"band"	"R"	"abmag"	"15.43"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50088.4"	"band"	"I"	"abmag"	"15.36"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50089.9"	"band"	"V"	"abmag"	"15.2"	"source"	"3,7"
"photometry"	"timeunit"	"MJD"	"time"	"50100.8"	"band"	"B"	"abmag"	"16.76"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50100.8"	"band"	"R"	"abmag"	"15.74"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50100.8"	"band"	"V"	"abmag"	"16.11"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50103.3"	"band"	"B"	"abmag"	"16.84"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50103.3"	"band"	"V"	"abmag"	"16.08"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50103.3"	"band"	"R"	"abmag"	"15.91"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50103.3"	"band"	"I"	"abmag"	"15.80"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50132.8"	"band"	"B"	"abmag"	"17.11"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50132.8"	"band"	"R"	"abmag"	"16.61"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50132.8"	"band"	"V"	"abmag"	"16.75"	"source"	"3,8"
"photometry"	"timeunit"	"MJD"	"time"	"50136.4"	"band"	"B"	"abmag"	"17.28"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50136.4"	"band"	"V"	"abmag"	"16.88"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50136.4"	"band"	"R"	"abmag"	"16.91"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50136.4"	"band"	"I"	"abmag"	"17.14"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50161.2"	"band"	"B"	"abmag"	"17.80"	"aberr"	"0.07"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50161.2"	"band"	"V"	"abmag"	"17.44"	"aberr"	"0.07"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50161.2"	"band"	"R"	"abmag"	"17.68"	"aberr"	"0.10"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50161.2"	"band"	"I"	"abmag"	"17.98"	"aberr"	"0.11"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50210.9"	"band"	"V"	"abmag"	"18.4"	"source"	"3,8"
