"name"	"SN1994ae"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1999AJ....117..707R'>1999AJ....117..707R</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2005ApJ...627..579R'>2005ApJ...627..579R</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"M.Villi, Cortini, Kushida, et al. IAU Circ. 6109,6111,6115"	"alias"	"5"
"source"	"name"	"A.G.Riess et al., 1999, AJ, 117, 707; astro-ph/9810291"	"alias"	"6"
"source"	"name"	"F.Patat, Van Dyk, et al. IAU Circ. 6109,6111,6115"	"alias"	"7"
"source"	"name"	"W.C.C.Ho et al., 2001, PASP, 113, 1349; astro-ph/0108299"	"alias"	"8"
"source"	"name"	"D.Yu.Tsvetkov, N.N.Pavlyuk, PAZh, 23, p.30-33, 1997"	"alias"	"9"
"source"	"name"	"G.Altavilla et al., MNRAS, 349, 1344, 2004; astro-ph/0401273"	"alias"	"10"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"11"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/06100/06105.html'>IAUC 6105</a>"	"alias"	"12"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"13"
"aliases"	"SN1994ae"
"claimedtype"	"Ia"
"discoverday"	"13"
"discoverer"	"Van Dyk, Treffers, Filippenko, Paik"
"discovermonth"	"11"
"discoveryear"	"1994"
"galdec"	"+171626"
"galra"	"104704"
"host"	"NGC 3370"
"hvel"	"1282"
"maxday"	"13"
"maxmonth"	"11"
"maxyear"	"1994"
"redshift"	"0.00429"
"sndec"	"+17:16:31.0"
"snra"	"10:47:01.95"
"photometry"	"timeunit"	"MJD"	"time"	"49669.5"	"abmag"	"15.4"	"source"	"12,11"
"photometry"	"timeunit"	"MJD"	"time"	"49674.46"	"band"	"I"	"abmag"	"13.948"	"aberr"	"0.019"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"B"	"abmag"	"13.79"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"V"	"abmag"	"13.72"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"R"	"abmag"	"13.52"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"I"	"abmag"	"13.68"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"B"	"abmag"	"13.730"	"aberr"	"0.167"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"V"	"abmag"	"13.690"	"aberr"	"0.051"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"R"	"abmag"	"13.580"	"aberr"	"0.019"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49676.46"	"band"	"I"	"abmag"	"13.590"	"aberr"	"0.033"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49677.5"	"band"	"B"	"abmag"	"13.64"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49677.5"	"band"	"V"	"abmag"	"13.57"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49677.5"	"band"	"R"	"abmag"	"13.40"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49677.5"	"band"	"B"	"abmag"	"13.516"	"aberr"	"0.030"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49677.5"	"band"	"V"	"abmag"	"13.513"	"aberr"	"0.039"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49677.5"	"band"	"R"	"abmag"	"13.422"	"aberr"	"0.018"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49684.52"	"band"	"R"	"abmag"	"13.00"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49684.52"	"band"	"I"	"abmag"	"13.40"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"B"	"abmag"	"13.19"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"V"	"abmag"	"13.09"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"R"	"abmag"	"13.00"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"I"	"abmag"	"13.40"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"U"	"abmag"	"12.548"	"aberr"	"0.084"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"B"	"abmag"	"13.059"	"aberr"	"0.024"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"V"	"abmag"	"13.045"	"aberr"	"0.030"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"R"	"abmag"	"13.046"	"aberr"	"0.028"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49685.5"	"band"	"I"	"abmag"	"13.287"	"aberr"	"0.039"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49685.74"	"band"	"V"	"abmag"	"12.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49685.84"	"band"	"V"	"abmag"	"12.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"B"	"abmag"	"13.22"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"V"	"abmag"	"13.11"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"R"	"abmag"	"13.01"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"I"	"abmag"	"13.44"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"U"	"abmag"	"12.608"	"aberr"	"0.044"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"B"	"abmag"	"13.082"	"aberr"	"0.028"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"V"	"abmag"	"13.077"	"aberr"	"0.021"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"R"	"abmag"	"13.064"	"aberr"	"0.018"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49686.49"	"band"	"I"	"abmag"	"13.322"	"aberr"	"0.031"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49686.84"	"band"	"V"	"abmag"	"12.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49686.85"	"band"	"V"	"abmag"	"12"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49687.0"	"band"	"V"	"abmag"	"13.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49687.08"	"band"	"V"	"abmag"	"13.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49687.36"	"band"	"R"	"abmag"	"13.13"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"49687.36"	"band"	"V"	"abmag"	"13.12"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"49687.54"	"band"	"B"	"abmag"	"13.30"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49687.54"	"band"	"I"	"abmag"	"13.48"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49687.54"	"band"	"B"	"abmag"	"13.104"	"aberr"	"0.035"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49687.54"	"band"	"V"	"abmag"	"13.118"	"aberr"	"0.030"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49687.54"	"band"	"R"	"abmag"	"13.097"	"aberr"	"0.015"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49687.54"	"band"	"I"	"abmag"	"13.363"	"aberr"	"0.042"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49687.58"	"band"	"B"	"abmag"	"13.15"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"49687.58"	"band"	"I"	"abmag"	"13.48"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"49687.58"	"band"	"R"	"abmag"	"13.07"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"49687.58"	"band"	"V"	"abmag"	"13.06"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"49688.56"	"band"	"B"	"abmag"	"13.34"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49688.56"	"band"	"U"	"abmag"	"12.728"	"aberr"	"0.052"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49688.56"	"band"	"B"	"abmag"	"13.190"	"aberr"	"0.047"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49688.56"	"band"	"V"	"abmag"	"13.120"	"aberr"	"0.024"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49688.56"	"band"	"R"	"abmag"	"13.097"	"aberr"	"0.100"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49688.56"	"band"	"I"	"abmag"	"13.383"	"aberr"	"0.070"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49689.35"	"band"	"R"	"abmag"	"13.14"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"49689.35"	"band"	"V"	"abmag"	"13.13"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"B"	"abmag"	"13.37"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"V"	"abmag"	"13.17"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"R"	"abmag"	"13.06"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"I"	"abmag"	"13.55"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"U"	"abmag"	"12.753"	"aberr"	"0.052"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"B"	"abmag"	"13.231"	"aberr"	"0.040"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"V"	"abmag"	"13.141"	"aberr"	"0.036"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"R"	"abmag"	"13.133"	"aberr"	"0.034"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49689.53"	"band"	"I"	"abmag"	"13.449"	"aberr"	"0.083"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49690.35"	"band"	"R"	"abmag"	"13.15"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"49690.35"	"band"	"V"	"abmag"	"13.13"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"49691.02"	"band"	"B"	"abmag"	"13.27"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"49692.05"	"band"	"B"	"abmag"	"13.29"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"49692.09"	"band"	"V"	"abmag"	"12.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"B"	"abmag"	"13.61"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"V"	"abmag"	"13.35"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"R"	"abmag"	"13.26"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"I"	"abmag"	"13.79"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"B"	"abmag"	"13.435"	"aberr"	"0.038"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"V"	"abmag"	"13.306"	"aberr"	"0.027"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"R"	"abmag"	"13.312"	"aberr"	"0.023"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49693.53"	"band"	"I"	"abmag"	"13.683"	"aberr"	"0.026"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"B"	"abmag"	"13.67"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"V"	"abmag"	"13.38"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"R"	"abmag"	"13.33"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"I"	"abmag"	"13.86"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"B"	"abmag"	"13.515"	"aberr"	"0.031"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"V"	"abmag"	"13.329"	"aberr"	"0.034"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"R"	"abmag"	"13.358"	"aberr"	"0.020"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49694.53"	"band"	"I"	"abmag"	"13.784"	"aberr"	"0.099"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49695.04"	"band"	"B"	"abmag"	"13.31"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"49695.47"	"band"	"B"	"abmag"	"13.576"	"aberr"	"0.035"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49695.47"	"band"	"V"	"abmag"	"13.398"	"aberr"	"0.026"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49695.47"	"band"	"R"	"abmag"	"13.438"	"aberr"	"0.013"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49695.47"	"band"	"I"	"abmag"	"13.812"	"aberr"	"0.022"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49695.48"	"band"	"B"	"abmag"	"13.76"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49695.48"	"band"	"V"	"abmag"	"13.43"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49695.48"	"band"	"R"	"abmag"	"13.42"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49695.48"	"band"	"I"	"abmag"	"13.92"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"B"	"abmag"	"13.83"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"V"	"abmag"	"13.49"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"R"	"abmag"	"13.50"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"I"	"abmag"	"13.98"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"B"	"abmag"	"13.674"	"aberr"	"0.028"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"V"	"abmag"	"13.438"	"aberr"	"0.028"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"R"	"abmag"	"13.525"	"aberr"	"0.015"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49696.46"	"band"	"I"	"abmag"	"13.877"	"aberr"	"0.023"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49697.1"	"band"	"V"	"abmag"	"12.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"B"	"abmag"	"14.12"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"V"	"abmag"	"13.70"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"R"	"abmag"	"13.70"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"I"	"abmag"	"14.09"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"B"	"abmag"	"13.931"	"aberr"	"0.046"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"V"	"abmag"	"13.645"	"aberr"	"0.023"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"R"	"abmag"	"13.715"	"aberr"	"0.015"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49699.48"	"band"	"I"	"abmag"	"13.957"	"aberr"	"0.031"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"B"	"abmag"	"14.22"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"V"	"abmag"	"13.77"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"R"	"abmag"	"13.73"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"I"	"abmag"	"14.10"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"B"	"abmag"	"14.048"	"aberr"	"0.069"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"V"	"abmag"	"13.673"	"aberr"	"0.024"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"R"	"abmag"	"13.763"	"aberr"	"0.023"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49700.47"	"band"	"I"	"abmag"	"14.001"	"aberr"	"0.031"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"B"	"abmag"	"14.44"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"V"	"abmag"	"13.84"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"R"	"abmag"	"13.78"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"I"	"abmag"	"14.07"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"B"	"abmag"	"14.260"	"aberr"	"0.034"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"V"	"abmag"	"13.785"	"aberr"	"0.022"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"R"	"abmag"	"13.793"	"aberr"	"0.018"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49702.46"	"band"	"I"	"abmag"	"13.943"	"aberr"	"0.030"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"B"	"abmag"	"14.66"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"V"	"abmag"	"13.96"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"R"	"abmag"	"13.80"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"I"	"abmag"	"14.01"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"B"	"abmag"	"14.446"	"aberr"	"0.047"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"V"	"abmag"	"13.888"	"aberr"	"0.028"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"R"	"abmag"	"13.809"	"aberr"	"0.020"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49704.56"	"band"	"I"	"abmag"	"13.890"	"aberr"	"0.024"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"B"	"abmag"	"14.82"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"V"	"abmag"	"14.04"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"R"	"abmag"	"13.84"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"I"	"abmag"	"13.99"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"B"	"abmag"	"14.669"	"aberr"	"0.040"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"V"	"abmag"	"13.960"	"aberr"	"0.040"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"R"	"abmag"	"13.836"	"aberr"	"0.030"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49706.56"	"band"	"I"	"abmag"	"13.886"	"aberr"	"0.060"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"49709.35"	"band"	"B"	"abmag"	"15.02"	"source"	"4,10"
"photometry"	"timeunit"	"MJD"	"time"	"49709.35"	"band"	"I"	"abmag"	"13.96"	"source"	"4,10"
